"id","metrocode","countrycode","regionname","targetable","regionid","metroname","regioncode","countryname","cityname","countryid"
"1008515","","IT","Mantua","true","20570","","IT-MN","Italy","Porto Mantovano","2380"
"1008516","","IT","Mantua","true","20570","","IT-MN","Italy","Quistello","2380"
"1008517","","IT","Mantua","true","20570","","IT-MN","Italy","Suzzara","2380"
"1008518","","IT","Mantua","true","20570","","IT-MN","Italy","Viadana","2380"
"1008519","","IT","Modena","true","20571","","IT-MO","Italy","Bomporto","2380"
"1008520","","IT","Modena","true","20571","","IT-MO","Italy","Campogalliano","2380"
"1008521","","IT","Modena","true","20571","","IT-MO","Italy","Carpi","2380"
"1008522","","IT","Modena","true","20571","","IT-MO","Italy","Castelfranco Emilia","2380"
"1008523","","IT","Modena","true","20571","","IT-MO","Italy","Castelnuovo Rangone","2380"
"1008524","","IT","Modena","true","20571","","IT-MO","Italy","Finale Emilia","2380"
"1008525","","IT","Modena","true","20571","","IT-MO","Italy","Fiorano Modenese","2380"
"1008526","","IT","Modena","true","20571","","IT-MO","Italy","Formigine","2380"
"1008527","","IT","Modena","true","20571","","IT-MO","Italy","Maranello","2380"
"1008528","","IT","Modena","true","20571","","IT-MO","Italy","Mirandola","2380"
"1008529","","IT","Modena","true","20571","","IT-MO","Italy","Modena","2380"
"1008530","","IT","Modena","true","20571","","IT-MO","Italy","Nonantola","2380"
"1008531","","IT","Modena","true","20571","","IT-MO","Italy","Pavullo Nel Frignano","2380"
"1008532","","IT","Modena","true","20571","","IT-MO","Italy","Polinago","2380"
"1008533","","IT","Modena","true","20571","","IT-MO","Italy","Ravarino","2380"
"1008534","","IT","Modena","true","20571","","IT-MO","Italy","Sassuolo","2380"
"1008535","","IT","Modena","true","20571","","IT-MO","Italy","Soliera","2380"
"1008536","","IT","Modena","true","20571","","IT-MO","Italy","Spezzano","2380"
"1008537","","IT","Modena","true","20571","","IT-MO","Italy","Vignola","2380"
"1008538","","IT","Massa","true","20572","","IT-MS","Italy","Aulla","2380"
"1008539","","IT","Massa","true","20572","","IT-MS","Italy","Carrara","2380"
"1008540","","IT","Massa","true","20572","","IT-MS","Italy","Fosdinovo","2380"
"1008541","","IT","Massa","true","20572","","IT-MS","Italy","Marina Di Carrara","2380"
"1008542","","IT","Massa","true","20572","","IT-MS","Italy","Massa","2380"
"1008543","","IT","Matera","true","20573","","IT-MT","Italy","Matera","2380"
"1008544","","IT","Matera","true","20573","","IT-MT","Italy","Policoro","2380"
"1008545","","IT","Matera","true","20573","","IT-MT","Italy","Rotondella","2380"
"1008546","","IT","Matera","true","20573","","IT-MT","Italy","San Mauro Forte","2380"
"1008547","","IT","Naples","true","20574","","IT-NA","Italy","Afragola","2380"
"1008548","","IT","Naples","true","20574","","IT-NA","Italy","Arzano","2380"
"1008549","","IT","Naples","true","20574","","IT-NA","Italy","Bacoli","2380"
"1008550","","IT","Naples","true","20574","","IT-NA","Italy","Caivano","2380"
"1008551","","IT","Naples","true","20574","","IT-NA","Italy","Capri","2380"
"1008552","","IT","Naples","true","20574","","IT-NA","Italy","Casavatore","2380"
"1008553","","IT","Naples","true","20574","","IT-NA","Italy","Casoria","2380"
"1008554","","IT","Naples","true","20574","","IT-NA","Italy","Ercolano","2380"
"1008555","","IT","Naples","true","20574","","IT-NA","Italy","Giugliano in Campania","2380"
"1008556","","IT","Naples","true","20574","","IT-NA","Italy","Gragnano","2380"
"1008557","","IT","Naples","true","20574","","IT-NA","Italy","Ischia","2380"
"1008558","","IT","Naples","true","20574","","IT-NA","Italy","Marano Di Napoli","2380"
"1008559","","IT","Naples","true","20574","","IT-NA","Italy","Marigliano","2380"
"1008560","","IT","Naples","true","20574","","IT-NA","Italy","Naples","2380"
"1008561","","IT","Naples","true","20574","","IT-NA","Italy","Nola","2380"
"1008562","","IT","Naples","true","20574","","IT-NA","Italy","Piano Di Sorrento","2380"
"1008563","","IT","Naples","true","20574","","IT-NA","Italy","Pomigliano d'Arco","2380"
"1008564","","IT","Naples","true","20574","","IT-NA","Italy","Pompei","2380"
"1008565","","IT","Naples","true","20574","","IT-NA","Italy","Portici","2380"
"1008566","","IT","Naples","true","20574","","IT-NA","Italy","Pozzuoli","2380"
"1008567","","IT","Naples","true","20574","","IT-NA","Italy","Sorrento","2380"
"1008568","","IT","Naples","true","20574","","IT-NA","Italy","Torre Annunziata","2380"
"1008569","","IT","Naples","true","20574","","IT-NA","Italy","Torre Del Greco","2380"
"1008570","","IT","Naples","true","20574","","IT-NA","Italy","Villaricca","2380"
"1008571","","IT","Novara","true","20575","","IT-NO","Italy","Arona","2380"
"1008572","","IT","Novara","true","20575","","IT-NO","Italy","Borgo Ticino","2380"
"1008573","","IT","Novara","true","20575","","IT-NO","Italy","Borgomanero","2380"
"1008574","","IT","Novara","true","20575","","IT-NO","Italy","Briga Novarese","2380"
"1008575","","IT","Novara","true","20575","","IT-NO","Italy","Galliate","2380"
"1008576","","IT","Novara","true","20575","","IT-NO","Italy","Gozzano","2380"
"1008577","","IT","Novara","true","20575","","IT-NO","Italy","Novara","2380"
"1008578","","IT","Novara","true","20575","","IT-NO","Italy","Oleggio","2380"
"1008579","","IT","Novara","true","20575","","IT-NO","Italy","Trecate","2380"
"1008580","","IT","Nuoro","true","20576","","IT-NU","Italy","Nuoro","2380"
"1008581","","IT","Oristano","true","20577","","IT-OR","Italy","Oristano","2380"
"1008582","","IT","Oristano","true","20577","","IT-OR","Italy","Santa Giusta","2380"
"1008583","","IT","Oristano","true","20577","","IT-OR","Italy","Santu Lussurgiu","2380"
"1008584","","IT","Palermo","true","20578","","IT-PA","Italy","Altofonte","2380"
"1008585","","IT","Palermo","true","20578","","IT-PA","Italy","Bagheria","2380"
"1008586","","IT","Palermo","true","20578","","IT-PA","Italy","Ciminna","2380"
"1008587","","IT","Palermo","true","20578","","IT-PA","Italy","Monreale","2380"
"1008588","","IT","Palermo","true","20578","","IT-PA","Italy","Palermo","2380"
"1008589","","IT","Palermo","true","20578","","IT-PA","Italy","Partinico","2380"
"1008590","","IT","Piacenza","true","20579","","IT-PC","Italy","Borgonovo Val Tidone","2380"
"1008591","","IT","Piacenza","true","20579","","IT-PC","Italy","Castel San Giovanni","2380"
"1008592","","IT","Piacenza","true","20579","","IT-PC","Italy","Castelvetro Piacentino","2380"
"1008593","","IT","Piacenza","true","20579","","IT-PC","Italy","Fiorenzuola d Arda","2380"
"1008594","","IT","Piacenza","true","20579","","IT-PC","Italy","Gragnano Trebbiense","2380"
"1008595","","IT","Piacenza","true","20579","","IT-PC","Italy","Piacenza","2380"
"1008596","","IT","Piacenza","true","20579","","IT-PC","Italy","Podenzano","2380"
"1008597","","IT","Piacenza","true","20579","","IT-PC","Italy","San Nicolo a Trebbia","2380"
"1008598","","IT","Padua","true","20580","","IT-PD","Italy","Abano Terme","2380"
"1008599","","IT","Padua","true","20580","","IT-PD","Italy","Albignasego","2380"
"1008600","","IT","Padua","true","20580","","IT-PD","Italy","Campodarsego","2380"
"1008601","","IT","Padua","true","20580","","IT-PD","Italy","Camposampiero","2380"
"1008602","","IT","Padua","true","20580","","IT-PD","Italy","Cittadella","2380"
"1008603","","IT","Padua","true","20580","","IT-PD","Italy","Conselve","2380"
"1008604","","IT","Padua","true","20580","","IT-PD","Italy","Legnaro","2380"
"1008605","","IT","Padua","true","20580","","IT-PD","Italy","Limena","2380"
"1008606","","IT","Padua","true","20580","","IT-PD","Italy","Mestrino","2380"
"1008607","","IT","Padua","true","20580","","IT-PD","Italy","Monselice","2380"
"1008608","","IT","Padua","true","20580","","IT-PD","Italy","Montagnana","2380"
"1008609","","IT","Padua","true","20580","","IT-PD","Italy","Noventa Padovana","2380"
"1008610","","IT","Padua","true","20580","","IT-PD","Italy","Onara","2380"
"1008611","","IT","Padua","true","20580","","IT-PD","Italy","Padova","2380"
"1008612","","IT","Padua","true","20580","","IT-PD","Italy","Rubano","2380"
"1008613","","IT","Padua","true","20580","","IT-PD","Italy","San Giorgio in Bosco","2380"
"1008614","","IT","Padua","true","20580","","IT-PD","Italy","Santa Giustina in Colle","2380"
"1008615","","IT","Padua","true","20580","","IT-PD","Italy","Saonara","2380"
"1008616","","IT","Padua","true","20580","","IT-PD","Italy","Sarmeola","2380"
"1008617","","IT","Padua","true","20580","","IT-PD","Italy","Selvazzano Dentro","2380"
"1008618","","IT","Padua","true","20580","","IT-PD","Italy","Tombolo","2380"
"1008619","","IT","Padua","true","20580","","IT-PD","Italy","Torreglia","2380"
"1008620","","IT","Padua","true","20580","","IT-PD","Italy","Trebaseleghe","2380"
"1008621","","IT","Padua","true","20580","","IT-PD","Italy","Vigonza","2380"
"1008622","","IT","Pescara","true","20581","","IT-PE","Italy","Montesilvano Marina","2380"
"1008623","","IT","Pescara","true","20581","","IT-PE","Italy","Pescara","2380"
"1008624","","IT","Pescara","true","20581","","IT-PE","Italy","Pianella","2380"
"1008625","","IT","Perugia","true","20582","","IT-PG","Italy","Assisi","2380"
"1008626","","IT","Perugia","true","20582","","IT-PG","Italy","Bastia","2380"
"1008627","","IT","Perugia","true","20582","","IT-PG","Italy","Citta Di Castello","2380"
"1008628","","IT","Perugia","true","20582","","IT-PG","Italy","Corciano","2380"
"1008629","","IT","Perugia","true","20582","","IT-PG","Italy","Foligno","2380"
"1008630","","IT","Perugia","true","20582","","IT-PG","Italy","Gualdo Tadino","2380"
"1008631","","IT","Perugia","true","20582","","IT-PG","Italy","Gubbio","2380"
"1008632","","IT","Perugia","true","20582","","IT-PG","Italy","Marsciano","2380"
"1008633","","IT","Perugia","true","20582","","IT-PG","Italy","Massa Martana","2380"
"1008634","","IT","Perugia","true","20582","","IT-PG","Italy","Perugia","2380"
"1008635","","IT","Perugia","true","20582","","IT-PG","Italy","Ponte Felcino","2380"
"1008636","","IT","Perugia","true","20582","","IT-PG","Italy","San Giustino","2380"
"1008637","","IT","Perugia","true","20582","","IT-PG","Italy","San Mariano","2380"
"1008638","","IT","Perugia","true","20582","","IT-PG","Italy","San Martino in Campo","2380"
"1008639","","IT","Perugia","true","20582","","IT-PG","Italy","Spoleto","2380"
"1008640","","IT","Perugia","true","20582","","IT-PG","Italy","Todi","2380"
"1008641","","IT","Perugia","true","20582","","IT-PG","Italy","Torgiano","2380"
"1008642","","IT","Perugia","true","20582","","IT-PG","Italy","Umbertide","2380"
"1008643","","IT","Pisa","true","20583","","IT-PI","Italy","Cascina","2380"
"1008644","","IT","Pisa","true","20583","","IT-PI","Italy","Fornacette","2380"
"1008645","","IT","Pisa","true","20583","","IT-PI","Italy","Pisa","2380"
"1008646","","IT","Pisa","true","20583","","IT-PI","Italy","Ponsacco","2380"
"1008647","","IT","Pisa","true","20583","","IT-PI","Italy","Pontedera","2380"
"1008648","","IT","Pisa","true","20583","","IT-PI","Italy","San Giuliano Terme","2380"
"1008649","","IT","Pisa","true","20583","","IT-PI","Italy","San Miniato","2380"
"1008650","","IT","Pisa","true","20583","","IT-PI","Italy","Santa Croce Sull'Arno","2380"
"1008651","","IT","Pisa","true","20583","","IT-PI","Italy","Volterra","2380"
"1008652","","IT","Pordenone","true","20584","","IT-PN","Italy","Aviano","2380"
"1008653","","IT","Pordenone","true","20584","","IT-PN","Italy","Azzano Decimo","2380"
"1008654","","IT","Pordenone","true","20584","","IT-PN","Italy","Brugnera","2380"
"1008655","","IT","Pordenone","true","20584","","IT-PN","Italy","Cordenons","2380"
"1008656","","IT","Pordenone","true","20584","","IT-PN","Italy","Fontanafredda","2380"
"1008657","","IT","Pordenone","true","20584","","IT-PN","Italy","Maniago","2380"
"1008658","","IT","Pordenone","true","20584","","IT-PN","Italy","Pordenone","2380"
"1008659","","IT","Pordenone","true","20584","","IT-PN","Italy","Roveredo in Piano","2380"
"1008660","","IT","Pordenone","true","20584","","IT-PN","Italy","Sacile","2380"
"1008661","","IT","Pordenone","true","20584","","IT-PN","Italy","San Vito Al Tagliamento","2380"
"1008662","","IT","Pordenone","true","20584","","IT-PN","Italy","Spilimbergo","2380"
"1008663","","IT","Prato","true","20585","","IT-PO","Italy","Montemurlo","2380"
"1008664","","IT","Prato","true","20585","","IT-PO","Italy","Prato","2380"
"1008665","","IT","Parma","true","20586","","IT-PR","Italy","Collecchio","2380"
"1008666","","IT","Parma","true","20586","","IT-PR","Italy","Fidenza","2380"
"1008667","","IT","Parma","true","20586","","IT-PR","Italy","Fornovo Di Taro","2380"
"1008668","","IT","Parma","true","20586","","IT-PR","Italy","Parma","2380"
"1008669","","IT","Parma","true","20586","","IT-PR","Italy","Rubbiano","2380"
"1008670","","IT","Parma","true","20586","","IT-PR","Italy","Salsomaggiore Terme","2380"
"1008671","","IT","Parma","true","20586","","IT-PR","Italy","Torrile","2380"
"1008672","","IT","Pesaro","true","20587","","IT-PS","Italy","Fano","2380"
"1008673","","IT","Pesaro","true","20587","","IT-PS","Italy","Pesaro","2380"
"1008674","","IT","Pesaro","true","20587","","IT-PS","Italy","Talamello","2380"
"1008675","","IT","Pesaro","true","20587","","IT-PS","Italy","Urbino","2380"
"1008676","","IT","Pistoia","true","20588","","IT-PT","Italy","Montecatini Terme","2380"
"1008677","","IT","Pistoia","true","20588","","IT-PT","Italy","Pescia","2380"
"1008678","","IT","Pistoia","true","20588","","IT-PT","Italy","Pieve a Nievole","2380"
"1008679","","IT","Pistoia","true","20588","","IT-PT","Italy","Pistoia","2380"
"1008680","","IT","Pistoia","true","20588","","IT-PT","Italy","San Marcello Pistoiese","2380"
"1008681","","IT","Pistoia","true","20588","","IT-PT","Italy","Uzzano","2380"
"1008682","","IT","Pavia","true","20589","","IT-PV","Italy","Casteggio","2380"
"1008683","","IT","Pavia","true","20589","","IT-PV","Italy","Cava Manara","2380"
"1008684","","IT","Pavia","true","20589","","IT-PV","Italy","Cura Carpignano","2380"
"1008685","","IT","Pavia","true","20589","","IT-PV","Italy","Mortara","2380"
"1008686","","IT","Pavia","true","20589","","IT-PV","Italy","Pavia","2380"
"1008687","","IT","Pavia","true","20589","","IT-PV","Italy","Vigevano","2380"
"1008688","","IT","Pavia","true","20589","","IT-PV","Italy","Voghera","2380"
"1008689","","IT","Potenza","true","20590","","IT-PZ","Italy","Lauria","2380"
"1008690","","IT","Potenza","true","20590","","IT-PZ","Italy","Melfi","2380"
"1008691","","IT","Potenza","true","20590","","IT-PZ","Italy","Potenza","2380"
"1008692","","IT","Potenza","true","20590","","IT-PZ","Italy","Tito","2380"
"1008693","","IT","Ravenna","true","20591","","IT-RA","Italy","Alfonsine","2380"
"1008694","","IT","Ravenna","true","20591","","IT-RA","Italy","Castel Bolognese","2380"
"1008695","","IT","Ravenna","true","20591","","IT-RA","Italy","Cervia","2380"
"1008696","","IT","Ravenna","true","20591","","IT-RA","Italy","Cotignola","2380"
"1008697","","IT","Ravenna","true","20591","","IT-RA","Italy","Faenza","2380"
"1008698","","IT","Ravenna","true","20591","","IT-RA","Italy","Lugo","2380"
"1008699","","IT","Ravenna","true","20591","","IT-RA","Italy","Ravenna","2380"
"1008700","","IT","Reggio Calabria","true","20592","","IT-RC","Italy","Gioia Tauro","2380"
"1008701","","IT","Reggio Calabria","true","20592","","IT-RC","Italy","Locri","2380"
"1008702","","IT","Reggio Calabria","true","20592","","IT-RC","Italy","Reggio Di Calabria","2380"
"1008703","","IT","Reggio Calabria","true","20592","","IT-RC","Italy","Villa San Giovanni","2380"
"1008704","","IT","Reggio Emilia","true","20593","","IT-RE","Italy","Canossa","2380"
"1008705","","IT","Reggio Emilia","true","20593","","IT-RE","Italy","Casalgrande","2380"
"1008706","","IT","Reggio Emilia","true","20593","","IT-RE","Italy","Cavriago","2380"
"1008707","","IT","Reggio Emilia","true","20593","","IT-RE","Italy","Correggio","2380"
"1008708","","IT","Reggio Emilia","true","20593","","IT-RE","Italy","Guastalla","2380"
"1008709","","IT","Reggio Emilia","true","20593","","IT-RE","Italy","Lentigione","2380"
"1008710","","IT","Reggio Emilia","true","20593","","IT-RE","Italy","Montecchio Emilia","2380"
"1008711","","IT","Reggio Emilia","true","20593","","IT-RE","Italy","Reggio Emilia","2380"
"1008712","","IT","Reggio Emilia","true","20593","","IT-RE","Italy","Reggiolo","2380"
"1008713","","IT","Reggio Emilia","true","20593","","IT-RE","Italy","Rubiera","2380"
"1008714","","IT","Reggio Emilia","true","20593","","IT-RE","Italy","Scandiano","2380"
"1008715","","IT","Reggio Emilia","true","20593","","IT-RE","Italy","Viano","2380"
"1008716","","IT","Ragusa","true","20594","","IT-RG","Italy","Modica","2380"
"1008717","","IT","Ragusa","true","20594","","IT-RG","Italy","Ragusa","2380"
"1008718","","IT","Ragusa","true","20594","","IT-RG","Italy","Scicli","2380"
"1008719","","IT","Ragusa","true","20594","","IT-RG","Italy","Vittoria","2380"
"1008720","","IT","Rieti","true","20595","","IT-RI","Italy","Fara in Sabina","2380"
"1008721","","IT","Rieti","true","20595","","IT-RI","Italy","Rieti","2380"
"1008722","","IT","Rome","true","20596","","IT-RM","Italy","Ardea","2380"
"1008723","","IT","Rome","true","20596","","IT-RM","Italy","Ariccia","2380"
"1008724","","IT","Rome","true","20596","","IT-RM","Italy","Augusta","2380"
"1008725","","IT","Rome","true","20596","","IT-RM","Italy","Bracciano","2380"
